2.184434612871260367e-02 1.218148218531421969e-03
2.290145259804472755e-02 1.218148218531421969e-03
2.400971528331113936e-02 0.000000000000000000e+00
2.517160977094012875e-02 1.218148218531408741e-03
2.638973144762373629e-02 1.218148218531421969e-03
2.766680129777376526e-02 0.000000000000000000e+00
2.900567198153209195e-02 2.436296437062843937e-03
3.040933420691224395e-02 0.000000000000000000e+00
3.188092341030599602e-02 0.000000000000000000e+00
3.342372676027758477e-02 1.218148218531408741e-03
3.504119050029024657e-02 0.000000000000000000e+00
3.673692764676711464e-02 0.000000000000000000e+00
3.851472605968176560e-02 0.000000000000000000e+00
4.037855690370636963e-02 0.000000000000000000e+00
4.233258351881745429e-02 0.000000000000000000e+00
4.438117072017405684e-02 0.000000000000000000e+00
4.652889454804195329e-02 1.218148218531408741e-03
4.878055248954271672e-02 0.000000000000000000e+00
5.114117419506088863e-02 0.000000000000000000e+00
5.361603271324652531e-02 1.218148218531421969e-03
5.621065626970982165e-02 0.000000000000000000e+00
5.893084061571830790e-02 1.218148218531408741e-03
6.178266197448046421e-02 1.218148218531421969e-03
6.477249061393501595e-02 0.000000000000000000e+00
6.790700507636356076e-02 3.654444655594265689e-03
7.119320709661253188e-02 0.000000000000000000e+00
7.463843724224775156e-02 1.218148218531421969e-03
7.825039131057809350e-02 0.000000000000000000e+00
8.203713751917506014e-02 0.000000000000000000e+00
8.600713452828763483e-02 0.000000000000000000e+00
9.016925033541023371e-02 1.218148218531408741e-03
9.453278208420912154e-02 1.218148218531421969e-03
9.910747683205647918e-02 1.218148218531421969e-03
1.039035533225604879e-01 3.654444655594246173e-03
1.089317248117268322e-01 2.436296437062843937e-03
1.142032229987393621e-01 1.218148218531421969e-03
1.197298231148153508e-01 0.000000000000000000e+00
1.255238702261774753e-01 0.000000000000000000e+00
1.315983068098976472e-01 4.872592874125687874e-03
1.379667016642093236e-01 1.218148218531421969e-03
1.446432802178676258e-01 0.000000000000000000e+00
1.516429563062604846e-01 0.000000000000000000e+00
1.589813654852512692e-01 3.654444655594265689e-03
1.666748999571672218e-01 4.872592874125660986e-03
1.747407451869502359e-01 1.218148218531421969e-03
1.831969182902614957e-01 2.436296437062843937e-03
1.920623082792891900e-01 7.308889311188492346e-03
2.013567182561586955e-01 1.218148218531421969e-03
2.111009096481954173e-01 6.090741092657076666e-03
2.213166485838499176e-01 2.436296437062843937e-03
2.320267545128791575e-01 4.872592874125687874e-03
2.432551511793879240e-01 7.308889311188531378e-03
2.550269200615929432e-01 3.654444655594265689e-03
2.673683563976799737e-01 6.090741092657109626e-03
2.803070279229028516e-01 2.436296437062817483e-03
2.938718364491273993e-01 3.654444655594265689e-03
3.080930824243756638e-01 7.308889311188531378e-03
3.230025326165785748e-01 8.527037529719953129e-03
3.386334910727275549e-01 1.461777862237706276e-02
3.550208735119289583e-01 1.218148218531421925e-02
3.722012853185387438e-01 8.527037529719861189e-03
3.902131033095928014e-01 1.705407505943990626e-02
4.090965614591842714e-01 1.949037149650275150e-02
4.288938407712712397e-01 1.583592684090848537e-02
4.496491635016720556e-01 2.314481615209701762e-02
4.714088919397147470e-01 1.827222327797133061e-02
4.942216319701954741e-01 2.314481615209701762e-02
5.181383416469784731e-01 3.045370546328521680e-02
5.432124450207616029e-01 2.923555724475412551e-02
5.694999514752754344e-01 4.628963230419403524e-02
5.970595808384786540e-01 3.654444655594266123e-02
6.259528945482206730e-01 4.507148408566261089e-02
6.562444331653616292e-01 4.628963230419403524e-02
6.880018605415221256e-01 4.994407695978776013e-02
7.212961149634942171e-01 5.725296627097682667e-02
7.562015676119399066e-01 6.212555914510251714e-02
7.927961886883266862e-01 7.674333776747958857e-02
8.311617215811929471e-01 6.821630023775962504e-02
8.713838654607856116e-01 9.136111638985665306e-02
9.135524667099417240e-01 8.161593064160527211e-02
9.577617196188235038e-01 9.867000570104411672e-02
1.004110376791808257e+00 1.169422289790165020e-01
1.052701969736535625e+00 1.205966736346107820e-01
1.103645040127846144e+00 1.145059325419536533e-01
1.157053382263203867e+00 1.364326004755192501e-01
1.213046297251185068e+00 1.279055629457993004e-01
1.271748859500833495e+00 1.230329700716722846e-01
1.333292196107142447e+00 1.571411201905534294e-01
1.397813779756758246e+00 1.668863059388048242e-01
1.465457735808169737e+00 1.583592684090848468e-01
1.536375164232332668e+00 1.936855667464960906e-01
1.610724477132865706e+00 1.705407505943990765e-01
1.688671752599751885e+00 2.034307524947452650e-01
1.770391105686967226e+00 2.143940864615302699e-01
1.856065077342718528e+00 2.704289045139756653e-01
1.945885042161049405e+00 2.667744598583813853e-01
2.040051635865645974e+00 3.094096475069811891e-01
2.138775203480726361e+00 3.508266869370457175e-01
2.242276269190119020e+00 3.471722422814552678e-01
2.350786028934090943e+00 3.800622441818036767e-01
2.464546866844246065e+00 4.178248389562777554e-01
2.583812896670097725e+00 4.872592874125687423e-01
2.708850529406724661e+00 5.238037339685114313e-01
2.839939068391450938e+00 5.432941054650142210e-01
2.977371333198846504e+00 5.445122536835456106e-01
3.121454313727685115e+00 5.920200342062710286e-01
3.272509855940916701e+00 6.249100361066194376e-01
3.430875380790442186e+00 6.310007771992766079e-01
3.596904637932583526e+00 7.028715220926152751e-01
3.770968495917850660e+00 7.199255971520703845e-01
3.953455770620145415e+00 6.565818897884364569e-01
4.144774093755838607e+00 6.882537434702534762e-01
4.345350823432832854e+00 6.845992988146591962e-01
4.555633998763529924e+00 7.333252275559160038e-01
4.776093340674081311e+00 6.748541130664077459e-01
5.007221301145480474e+00 6.663270755366877962e-01
5.249534163230239692e+00 7.333252275559160038e-01
5.503573194301833560e+00 9.050841263688464977e-01
5.769905855112963167e+00 9.391922764877262964e-01
6.049127067363397003e+00 1.008626724944017283e+00
6.341860542608817930e+00 1.052480060811148643e+00
6.648760175479135448e+00 1.071970432307628229e+00
6.970511504318338325e+00 1.160895252260444988e+00
7.307833242508683824e+00 1.170640438008696549e+00
7.661478883899715875e+00 1.163331548697507989e+00
8.032238385928314628e+00 1.163331548697507989e+00
8.420939934189444642e+00 1.085370062711496830e+00
8.828451792399206965e+00 1.074406728744714101e+00
9.255684241882553565e+00 9.927907981031088847e-01
9.703591614918034125e+00 9.708641301695432047e-01
1.017317442648151804e+01 1.008626724944017283e+00
1.066548160915073495e+01 1.028117096440519962e+00
1.118161285616281830e+01 1.067097839433525541e+00
1.172272107785869721e+01 1.074406728744714101e+00
1.229001497700142664e+01 1.124350805704477985e+00
1.288476174872100444e+01 1.050043764374085642e+00
1.350828991111689703e+01 1.015935614255205843e+00
1.416199227284087847e+01 9.270107943024121777e-01
1.484732904428920186e+01 8.319952332569612308e-01
1.556583109935372811e+01 7.491611543968245135e-01
1.631910339501789409e+01 6.115104057027738182e-01
1.710882855643612288e+01 6.054196646101166479e-01
1.793677063550482842e+01 5.347670679352942713e-01
1.880477905132075378e+01 4.860411391940372972e-01
1.971479272132864224e+01 4.653326194790032289e-01
2.066884439238621596e+01 4.860411391940372972e-01
2.166906518142102556e+01 5.067496589090715320e-01
2.271768933582184857e+01 4.702052123531186845e-01
2.381705922419808275e+01 4.775141016643173475e-01
2.496963056865562081e+01 4.007707638968378006e-01
2.617797793027630959e+01 3.630081691223637219e-01
2.744480046005461205e+01 3.240274261293582536e-01
