6.998186876700904224e-02 3.174544818694482063e-03
7.682350842154375692e-02 3.174544818694464716e-03
8.433400751048908406e-02 3.052446941052386516e-03
9.257875575993269879e-02 4.273425717473317703e-03
1.016295355938263423e-01 3.785034206904958932e-03
1.115651471035099956e-01 5.006012983325913539e-03
1.224720941161510923e-01 4.517621472757519206e-03
1.344453373353143577e-01 7.570068413809897916e-03
1.475891211108371903e-01 6.471187515031041025e-03
1.620178810362344346e-01 7.936362046736183257e-03
1.778572402755769777e-01 8.668949312588776490e-03
1.952451032943069986e-01 8.791047190230848185e-03
2.143328565164926980e-01 1.416335380648303319e-02
2.352866863619771376e-01 1.135510262071487593e-02
2.582890261388343101e-01 1.452964743940931940e-02
2.835401443884180694e-01 2.087873707679826704e-02
3.112598885118387226e-01 1.916936678980893372e-02
3.416895988586500232e-01 2.258810736378760037e-02
3.750942099426489151e-01 2.722782671418728581e-02
4.117645570789029152e-01 3.113495879873425659e-02
4.520199085246047743e-01 4.065859325481767372e-02
4.962107451696955440e-01 4.358894231822807441e-02
5.447218119784691392e-01 5.482194706130070344e-02
5.979754677493589465e-01 6.336879849624736660e-02
6.564353623573976337e-01 7.167145417591003209e-02
7.206104734950475876e-01 8.339285042955074667e-02
7.910595380570517587e-01 9.828879150188685188e-02
8.683959167509058830e-01 1.189233328234009651e-01
9.532929342863943889e-01 1.369938187144303654e-01
1.046489741638246151e+00 1.704486371883652818e-01
1.148797751421363866e+00 1.877865358135417662e-01
1.261107702407838316e+00 2.145259710171616985e-01
1.384397414692572825e+00 2.559171515378320660e-01
1.519740303027403039e+00 2.946221787503747191e-01
1.668314722444571352e+00 3.393100019673832568e-01
1.831414227536691364e+00 3.815558676315462527e-01
2.010458834715013410e+00 4.424827085749539202e-01
2.207007385500215246e+00 4.982814386573915511e-01
2.422771118485973041e+00 5.626270201747728406e-01
2.659628568138833860e+00 6.180594566242871846e-01
2.919641920149948611e+00 6.875331490026395098e-01
3.205074965735557058e+00 7.605476798326084031e-01
3.518412811204326029e+00 8.153696268939134573e-01
3.862383514391753536e+00 8.712904548539931460e-01
4.239981836337982202e+00 9.256240104047205319e-01
4.654495315001642375e+00 9.554158925493969612e-01
5.109532888019033159e+00 9.744631614615585358e-01
5.609056313710972574e+00 9.449154750721766582e-01
6.157414663902586405e+00 9.179318441132735540e-01
6.759382188865691532e+00 8.725114336304141682e-01
7.420199884052765427e+00 8.363704618483492892e-01
8.145621120520827319e+00 7.693387270228393415e-01
8.941961736323904120e+00 7.262381762151877140e-01
9.816155024991928713e+00 7.023069921973291718e-01
1.077581209984994004e+01 6.662881182929112356e-01
1.182928815973622072e+01 6.520026666087932465e-01
1.298575523305796509e+01 5.916863150535913718e-01
1.425528203352623180e+01 5.618944329089201606e-01
1.564892162282978205e+01 5.108575200545245609e-01
1.717880764347759381e+01 4.499306791111242210e-01
1.885825995965591062e+01 3.777708334246412947e-01
2.070190062585557556e+01 3.665378286815685338e-01
2.272578119294410115e+01 3.764277567705823779e-01
2.494752246006532204e+01 3.903469148217770246e-01
2.738646788910824625e+01 3.777708334246412947e-01
3.006385201743966817e+01 3.423624489084375333e-01
3.300298533517615596e+01 2.708130926101662284e-01
3.622945723661833739e+01 2.384571550350111091e-01
3.977135881283297181e+01 2.048802386834372713e-01
4.365952742511332474e+01 2.068338047257085588e-01
4.792781518868211066e+01 2.196540818781285154e-01
5.261338370417565358e+01 2.069559026033506721e-01
5.775702760297117777e+01 1.655647220826823307e-01
6.340352972328648207e+01 1.466395510481558473e-01
6.960205100937140799e+01 1.211210946209580197e-01
7.640655852842675699e+01 9.902137876773996206e-02
8.387629533175497443e+01 8.925354855637128437e-02
9.207629625096058135e+01 7.338082446289896643e-02
1.010779541199516984e+02 5.543243644951164478e-02
1.109596413525211318e+02 4.273425717473317703e-02
1.218073922872351886e+02 3.723985268083890993e-02
1.337156522404285113e+02 3.174544818694498977e-02
1.467880997888906904e+02 2.612894581540828667e-02
1.611385494413999595e+02 2.258810736378753792e-02
1.768919425581638336e+02 2.295440099671407219e-02
1.941854351455486949e+02 1.648321348168279438e-02
2.131695919969183421e+02 1.501803894997765822e-02
2.340096975763026705e+02 9.279438700799306702e-03
2.568871950580283965e+02 7.814264169094066459e-03
2.820012660512245475e+02 5.982796004462644091e-03
3.095705647629873170e+02 4.761817228041696423e-03
3.398351216985916494e+02 4.761817228041749332e-03
3.730584334732092771e+02 3.052446941052369602e-03
4.095297569299520433e+02 2.197761797557706408e-03
4.495666275378536625e+02 3.052446941052403429e-03
4.935176239960734961e+02 9.767830211367583074e-04
5.417654031141845508e+02 1.220978776420947884e-03
5.947300313915635570e+02 3.662936329262884310e-04
6.528726423020830225e+02 7.325872658525605990e-04
7.166994511260337504e+02 4.883915105683898873e-04
