2.112416355061162015e-02 1.585836399191702800e-02
2.220997051251442228e-02 3.049685383060966870e-02
2.335158923499612571e-02 2.439748306448798545e-02
2.455188850848471702e-02 3.537635044350721791e-02
2.581388458262523153e-02 2.927697967738528487e-02
2.714074874585778452e-02 1.707823814514141531e-02
2.853581529459474006e-02 1.829811229836598996e-02
3.000258991202314415e-02 3.781609874995599252e-02
3.154475847758730911e-02 2.073786060481457375e-02
3.316619632928936856e-02 2.805710552416089756e-02
3.487097800208296267e-02 5.123471443542476633e-02
3.666338746683191208e-02 2.317760891126334835e-02
3.854792889556334090e-02 3.293660213705844331e-02
4.052933798006765759e-02 4.513534366930230940e-02
4.261259383228786779e-02 3.781609874995637416e-02
4.480293149640308947e-02 2.561735721771211949e-02
4.710585510404767529e-02 3.659622459673160522e-02
4.952715170572441483e-02 4.147572120962914749e-02
5.207290581316856987e-02 3.537635044350721791e-02
5.474951468920662839e-02 3.903597290318077534e-02
5.756370442353194589e-02 3.415647629028283061e-02
6.052254683479401515e-02 2.561735721771211949e-02
6.363347724147533357e-02 4.635521782252717549e-02
6.690431314621234082e-02 5.123471443542423898e-02
7.034327388051224428e-02 6.221358181444371777e-02
7.395900125923177137e-02 6.343345596766811201e-02
7.776058129672049068e-02 5.855395935477056973e-02
8.175756703919942470e-02 5.977383350799495010e-02
8.596000257075098183e-02 5.977383350799556072e-02
9.037844825324531373e-02 7.197257504023882313e-02
9.502400726362816852e-02 5.489433689509796988e-02
9.990835349525740983e-02 7.319244919346321043e-02
1.050437608934005757e-01 5.611421104832150369e-02
1.104431342986119113e-01 9.758993225795144222e-02
1.161200418754956692e-01 8.417131657248269616e-02
1.220887492083456149e-01 9.027068733860507677e-02
1.283642551493412443e-01 9.880980641117532992e-02
1.349623295093831110e-01 9.027068733860507677e-02
1.418995526862821266e-01 1.158880445563167383e-01
1.491933573298840354e-01 1.280867860885612775e-01
1.568620721488312719e-01 1.317464085482337732e-01
1.649249679690431847e-01 1.158880445563173489e-01
1.734023061596575432e-01 1.500445208465995550e-01
